216, 30233088, 3.8107096000e-03, 7.9337160722e+09, 9.5238284000e-03, 3.1744679482e+09
217, 30654939, 4.1598462000e-03, 7.3692481708e+09, 9.2148682000e-03, 3.3266823068e+09
218, 31080696, 3.8802896000e-03, 8.0098908081e+09, 9.0709246000e-03, 3.4264088139e+09
219, 31510377, 4.2443122000e-03, 7.4241421260e+09, 9.8646558000e-03, 3.1942702958e+09
220, 31944000, 4.0269492000e-03, 7.9325559905e+09, 9.5070084000e-03, 3.3600475203e+09
221, 32381583, 4.4307354000e-03, 7.3083991881e+09, 9.6430572000e-03, 3.3580204212e+09
222, 32823144, 4.1471320000e-03, 7.9146610236e+09, 9.7520080000e-03, 3.3657831290e+09
223, 33268701, 4.5022400000e-03, 7.3893664043e+09, 9.8869988000e-03, 3.3648938038e+09
224, 33718272, 4.2415174000e-03, 7.9495776677e+09, 2.4061631600e-02, 1.4013294094e+09
225, 34171875, 4.7131854000e-03, 7.2502717589e+09, 1.0056851200e-02, 3.3978702002e+09
226, 34629528, 4.3555986000e-03, 7.9505783660e+09, 1.0274206400e-02, 3.3705306913e+09
227, 35091249, 5.9512648000e-03, 5.8964354938e+09, 1.4482079600e-02, 2.4230807984e+09
228, 35557056, 4.4710818000e-03, 7.9526740039e+09, 1.0719605800e-02, 3.3170115267e+09
229, 36026967, 5.0004848000e-03, 7.2046948328e+09, 1.0905119400e-02, 3.3036746943e+09
230, 36501000, 4.6051884000e-03, 7.9260600934e+09, 1.0750025800e-02, 3.3954337114e+09
231, 36979173, 4.9839286000e-03, 7.4196835404e+09, 1.1278885400e-02, 3.2786194459e+09
232, 37461504, 4.7232550000e-03, 7.9312897567e+09, 1.2044984400e-02, 3.1101330443e+09
233, 37948011, 5.2004200000e-03, 7.2971050415e+09, 1.3217382800e-02, 2.8710684690e+09
234, 38438712, 4.8640894000e-03, 7.9025504753e+09, 1.1513044400e-02, 3.3387096119e+09
235, 38933625, 5.2615326000e-03, 7.3996738137e+09, 1.1454360200e-02, 3.3990222343e+09
236, 39432768, 4.9088152000e-03, 8.0330520489e+09, 1.1766529400e-02, 3.3512658371e+09
