485, 342252375, 9.6280487000e-01
486, 344373768, 9.6875245360e-01
487, 346503909, 9.8313508280e-01
488, 348642816, 9.9007877120e-01
489, 350790507, 9.9162468360e-01
490, 352947000, 1.0337684018e+00
491, 355112313, 1.0161579280e+00
492, 357286464, 1.0100054146e+00
493, 359469471, 1.0376999398e+00
494, 361661352, 1.0357744596e+00
495, 363862125, 1.1975348644e+00
496, 366071808, 1.0373762600e+00
497, 368290419, 1.0329786882e+00
498, 370517976, 1.0405928904e+00
499, 372754497, 1.0442509746e+00
500, 375000000, 1.0521571992e+00
501, 377254503, 1.0584610924e+00
502, 379518024, 1.0630847080e+00
503, 381790581, 1.0719357294e+00
504, 384072192, 1.0931006570e+00
505, 386362875, 1.1146791232e+00
506, 388662648, 1.2957203020e+00
507, 390971529, 1.2177268414e+00
508, 393289536, 1.1363435086e+00
509, 395616687, 1.1494316486e+00
510, 397953000, 1.1663240856e+00
511, 400298493, 1.1622478954e+00
512, 402653184, 1.1566654022e+00
